competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Brasileirao,2013,1,São Januário,Rio de Janeiro,RJ,Sábado,2013-05-25,18:30:00,VASCO DA GAMA - RJ,PORTUGUESA - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,3,Pacaembu,Sao Paulo,SP,Sábado,2013-05-25,21:00:00,CORINTHIANS - SP,BOTAFOGO - RJ,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2013,4,Fonte Nova,Salvador,BA,Sábado,2013-05-25,18:30:00,VITORIA - BA,INTERNACIONAL - RS,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2013,2,Cláudio Moacyr,Macae,RJ,Domingo,2013-05-26,18:30:00,FLUMINENSE - RJ,ATLETICO - PR,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,5,Alfredo Jaconi,Caxias do Sul,RS,Domingo,2013-05-26,16:00:00,GREMIO - RS,NAUTICO - PE,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,6,Moisés Lucarelli,Campinas,SP,Domingo,2013-05-26,16:00:00,PONTE PRETA - SP,SAO PAULO - SP,0,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,7,Heriberto Hulse,Criciuma,SC,Domingo,2013-05-26,16:00:00,CRICIUMA - SC,BAHIA - BA,3,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,8,Independência,Belo Horizonte,MG,Domingo,2013-05-26,18:30:00,CRUZEIRO - MG,GOIAS - GO,5,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,9,Couto Pereira,Curitiba,PR,Domingo,2013-05-26,18:30:00,CORITIBA - PR,ATLETICO - MG,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,10,Mané Garrincha,Brasilia,DF,Domingo,2013-05-26,16:00:00,SANTOS - SP,FLAMENGO - RJ,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2013,11,Raulino de Oliveira,Volta Redonda,RJ,Quarta,2013-05-29,19:30:00,BOTAFOGO - RJ,SANTOS - SP,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,12,Mário Helênio,Juiz de Fora,MG,Quarta,2013-05-29,21:00:00,FLAMENGO - RJ,PONTE PRETA - SP,0,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,13,Morumbi,Sao Paulo,SP,Quarta,2013-05-29,19:30:00,SAO PAULO - SP,VASCO DA GAMA - RJ,5,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,14,Pituaçu,Salvador,BA,Quarta,2013-05-29,21:00:00,BAHIA - BA,CORITIBA - PR,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2013,16,Serra Dourada,Goiania,GO,Quarta,2013-05-29,22:00:00,GOIAS - GO,CORINTHIANS - SP,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2013,17,Aflitos,Recife,PE,Quarta,2013-05-29,21:00:00,NAUTICO - PE,VITORIA - BA,0,3,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,19,Érton Queiroz,Curitiba,PR,Quarta,2013-05-29,15:00:00,ATLETICO - PR,CRUZEIRO - MG,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2013,15,Centenário,Caxias do Sul,RS,Quinta,2013-05-30,19:30:00,INTERNACIONAL - RS,CRICIUMA - SC,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,21,Raulino de Oliveira,Volta Redonda,RJ,Sábado,2013-06-01,16:20:00,BOTAFOGO - RJ,CRUZEIRO - MG,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,23,Pacaembu,Sao Paulo,SP,Sábado,2013-06-01,21:00:00,CORINTHIANS - SP,PONTE PRETA - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,24,Manoel Barradas,Salvador,BA,Sábado,2013-06-01,18:30:00,VITORIA - BA,VASCO DA GAMA - RJ,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2013,26,Serra Dourada,Goiania,GO,Sábado,2013-06-01,18:30:00,GOIAS - GO,CORITIBA - PR,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2013,29,Arena Joinville,Joinville,SC,Sábado,2013-06-01,16:20:00,ATLETICO - PR,FLAMENGO - RJ,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2013,30,Vila Belmiro,Santos,SP,Sábado,2013-06-01,16:20:00,SANTOS - SP,GREMIO - RS,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2013,22,Cláudio Moacyr,Macae,RJ,Domingo,2013-06-02,18:30:00,FLUMINENSE - RJ,CRICIUMA - SC,3,0,mandante,False,0,0,sem disputa de pênaltis
