competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Copa-do-Brasil,2019,1,Albertão,Teresina,PI,Terça,2019-02-05,21:30:00,RIVER - PI,FLUMINENSE - RJ,0,5,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,2,Plínio Marin,Votoporanga,SP,Quarta,2019-02-06,16:00:00,VOTUPORANGUENSE - SP,YPIRANGA - RS,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,4,Albertão,Teresina,PI,Quarta,2019-02-06,19:15:00,ALTOS - PI,SANTOS - SP,1,7,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,8,Lacerdão,Caruaru,PE,Quarta,2019-02-06,22:15:00,CENTRAL - PE,CEARA - CE,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,11,Arthur Marinho,Corumba,MS,Quarta,2019-02-06,21:30:00,CORUMBAENSE - MS,LUVERDENSE - MT,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,12,Arena das Dunas,Natal,RN,Quarta,2019-02-06,21:00:00,SANTA CRUZ - RN,TUPI - MG,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,13,Presidente Vargas,Fortaleza,CE,Quarta,2019-02-06,21:30:00,ATLETICO - CE,JOINVILLE - SC,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,15,Batistão,Aracaju,SE,Quarta,2019-02-06,21:30:00,ITABAIANA - SE,PARANA - PR,2,5,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,16,Adauto Moraes,Juazeiro,BA,Quarta,2019-02-06,21:30:00,JUAZEIRENSE - BA,VASCO DA GAMA - RJ,2,2,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,20,Arena Pantanal,Cuiaba,MT,Quarta,2019-02-06,21:30:00,MIXTO - MT,CSA - AL,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,25,Abc,Foz do Iguacu,PR,Quarta,2019-02-06,20:30:00,FOZ DO IGUACU - PR,BOA - MG,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,26,Augustinho Lima,Sobradinho,DF,Quarta,2019-02-06,20:30:00,SOBRADINHO - DF,AMERICA - RN,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,30,Nilton Santos,Palmas,TO,Quarta,2019-02-06,21:30:00,PALMAS LTDA - TO,JUVENTUDE - RS,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,3,Elcyr Resende,Saquarema,RJ,Quinta,2019-02-07,18:30:00,AMERICANO - RJ,LONDRINA - PR,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,19,Do Café,Londrina,PR,Quinta,2019-02-07,21:00:00,FERROVIARIO - CE,CORINTHIANS - SP,2,2,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,5,Frei Epifânio,Imperatriz,MA,Terça,2019-02-12,21:30:00,IMPERATRIZ - MA,NAUTICO - PE,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,6,Boca do Jacaré / Serejão,Brasilia,DF,Quarta,2019-02-13,16:30:00,BRASILIENSE - DF,CRB - AL,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,7,Augusto Bauer,Brusque,SC,Quarta,2019-02-13,20:30:00,BRUSQUE - SC,ATLETICO - GO,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,9,Diogão,Braganca,PA,Quarta,2019-02-13,16:30:00,BRAGANTINO - PA,ASA - AL,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,10,Roberto Marinho,Boa Vista,RR,Quarta,2019-02-13,21:30:00,SAO RAIMUNDO - RR,AMERICA - MG,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,14,Colosso do Tapajós,Santarem,PA,Quarta,2019-02-13,20:00:00,SAO RAIMUNDO - PA,CRICIUMA - SC,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,17,Valerião,Ariquemes,RO,Quarta,2019-02-13,20:30:00,REAL DESPORTIVO - RO,AVAI - SC,1,4,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,18,Francisco Novelletto,Porto Alegre,RS,Quarta,2019-02-13,19:00:00,SAO JOSE - RS,CHAPECOENSE - SC,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,22,Arena da Floresta,Rio Branco,AC,Quarta,2019-02-13,20:30:00,GALVEZ - AC,ABC - RN,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,23,Eucaliptos,Santa Cruz do Sul,RS,Quarta,2019-02-13,20:30:00,AVENIDA - RS,GUARANI - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,27,Robertão,Serra,ES,Quarta,2019-02-13,20:30:00,SERRA - ES,REMO - PA,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,28,Amigão,Campina Grande,PB,Quarta,2019-02-13,21:30:00,CAMPINENSE - PB,BOTAFOGO - RJ,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,29,Zerão,Macapa,AP,Quarta,2019-02-13,21:30:00,YPIRANGA - AP,CUIABA - MT,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,31,Batistão,Aracaju,SE,Quarta,2019-02-13,20:30:00,SERGIPE - SE,GOIAS - GO,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,32,Antônio Guimarães de Almeida,Tombos,MG,Quarta,2019-02-13,21:30:00,TOMBENSE - MG,SPORT - PE,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,33,Morenão,Campo Grande,MS,Quarta,2019-02-13,21:30:00,OPERARIO - MS,BOTAFOGO - PB,1,4,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,34,Castelão,Sao Luis,MA,Quarta,2019-02-13,22:15:00,MOTO CLUB - MA,VITORIA - BA,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,35,Ismael Benigno,Manaus,AM,Quarta,2019-02-13,22:30:00,MANAUS - AM,VILA NOVA - GO,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,36,Arena da Floresta,Rio Branco,AC,Quarta,2019-02-13,23:30:00,RIO BRANCO - AC,BAHIA - BA,2,2,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,38,Elcyr Resende,Saquarema,RJ,Quarta,2019-02-13,20:30:00,BOAVISTA - RJ,FIGUEIRENSE - SC,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,24,Zama Maciel,Patos de Minas,MG,Quinta,2019-02-14,21:15:00,URT - MG,CORITIBA - PR,3,2,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,37,Domingos Gonzales,Tubarao,SC,Quinta,2019-02-14,19:00:00,TUBARAO - SC,BRASIL - RS,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,39,Gigante do Norte,Sinop,MT,Quinta,2019-02-14,22:30:00,SINOP - MT,SANTA CRUZ - PE,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,40,Ismael Benigno,Manaus,AM,Quinta,2019-02-14,22:30:00,FAST CLUBE - AM,OESTE - SP,1,6,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,41,Do Café,Londrina,PR,Terça,2019-02-19,19:15:00,LONDRINA - PR,PARANA - PR,1,1,empate,True,5,4,mandante
Copa-do-Brasil,2019,42,Passo das Emas,Lucas do Rio Verde,MT,Quarta,2019-02-20,19:15:00,LUVERDENSE - MT,FIGUEIRENSE - SC,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,43,Arena Corinthians,Sao Paulo,SP,Quarta,2019-02-20,21:30:00,CORINTHIANS - SP,AVENIDA - RS,4,2,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,44,Arruda,Recife,PE,Quarta,2019-02-20,21:30:00,SANTA CRUZ - PE,NAUTICO - PE,1,1,empate,True,4,2,mandante
Copa-do-Brasil,2019,45,Kleber Andrade,Cariacica,ES,Quarta,2019-02-20,21:30:00,SERRA - ES,VASCO DA GAMA - RJ,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,46,Heriberto Hulse,Criciuma,SC,Quinta,2019-02-21,19:15:00,CRICIUMA - SC,OESTE - SP,0,0,empate,True,7,6,mandante
Copa-do-Brasil,2019,47,Hailé Pinheiro,Goiania,GO,Quinta,2019-02-21,21:30:00,GOIAS - GO,CRB - AL,1,1,empate,True,2,3,visitante
Copa-do-Brasil,2019,48,Presidente Vargas,Fortaleza,CE,Terça,2019-02-26,21:30:00,ATLETICO - CE,ATLETICO - GO,0,4,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,50,Abc,Foz do Iguacu,PR,Quarta,2019-02-27,19:15:00,FOZ DO IGUACU - PR,CEARA - CE,0,0,empate,True,2,4,visitante
Copa-do-Brasil,2019,51,Zama Maciel,Patos de Minas,MG,Quarta,2019-02-27,21:30:00,URT - MG,BRAGANTINO - PA,2,2,empate,True,4,5,visitante
Copa-do-Brasil,2019,52,Nilton Santos,Rio de Janeiro,RJ,Quarta,2019-02-27,21:30:00,BOTAFOGO - RJ,CUIABA - MT,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,53,Antônio Guimarães de Almeida,Tombos,MG,Quinta,2019-02-28,19:15:00,TOMBENSE - MG,BOTAFOGO - PB,2,2,empate,True,6,7,visitante
Copa-do-Brasil,2019,54,Alfredo Jaconi,Caxias do Sul,RS,Quinta,2019-02-28,21:30:00,JUVENTUDE - RS,AMERICA - MG,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,55,Arena das Dunas,Natal,RN,Quarta,2019-03-06,19:15:00,SANTA CRUZ - RN,BAHIA - BA,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,56,Maracanã,Rio de Janeiro,RJ,Quarta,2019-03-06,21:30:00,FLUMINENSE - RJ,YPIRANGA - RS,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,57,Arena Pantanal,Cuiaba,MT,Quarta,2019-03-06,21:30:00,MIXTO - MT,CHAPECOENSE - SC,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,58,Ressacada,Florianopolis,SC,Quinta,2019-03-07,19:15:00,AVAI - SC,BRASIL - RS,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,59,Frasqueirão,Natal,RN,Quinta,2019-03-07,20:30:00,ABC - RN,MOTO CLUB - MA,2,2,empate,True,5,3,mandante
Copa-do-Brasil,2019,60,Pacaembu,Sao Paulo,SP,Quinta,2019-03-07,21:30:00,SANTOS - SP,AMERICA - RN,4,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2019,61,Almeidão,Joao Pessoa,PB,Quarta,2019-03-13,19:15:00,BOTAFOGO - PB,LONDRINA - PR,0,2,visitante,False,0,0,sem disputa de pênaltis
