competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Brasileirao,2021,3,Morumbi,Sao Paulo,SP,Sábado,2021-05-29,21:00:00,SAO PAULO - SP,FLUMINENSE - RJ,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2021,7,Pituaçu,Salvador,BA,Sábado,2021-05-29,20:00:00,BAHIA - BA,SANTOS - SP,3,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,10,Arena Pantanal,Cuiaba,MT,Sábado,2021-05-29,19:00:00,CUIABA - MT,JUVENTUDE - RS,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2021,1,Maracanã,Rio de Janeiro,RJ,Domingo,2021-05-30,16:00:00,FLAMENGO - RJ,PALMEIRAS - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,2,Neo Química Arena,Sao Paulo,SP,Domingo,2021-05-30,18:15:00,CORINTHIANS - SP,ATLETICO - GO,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,4,Mineirão,Belo Horizonte,MG,Domingo,2021-05-30,11:00:00,ATLETICO - MG,FORTALEZA - CE,1,2,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,5,Beira-Rio,Porto Alegre,RS,Domingo,2021-05-30,20:30:00,INTERNACIONAL - RS,SPORT - PE,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2021,6,Arena Castelão,Fortaleza,CE,Domingo,2021-05-30,16:00:00,CEARA - CE,GREMIO - RS,3,2,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,8,Arena da Baixada,Curitiba,PR,Domingo,2021-05-30,18:15:00,ATLETICO - PR,AMERICA - MG,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,9,Arena Condá,Chapeco,SC,Domingo,2021-05-30,18:15:00,CHAPECOENSE - SC,RED BULL BRAGANTINO - SP,0,3,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,13,Vila Belmiro,Santos,SP,Sábado,2021-06-05,21:00:00,SANTOS - SP,CEARA - CE,3,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,18,Nabi Abi Chedid,Braganca Paulista,SP,Sábado,2021-06-05,21:00:00,RED BULL BRAGANTINO - SP,BAHIA - BA,3,3,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2021,20,Antônio Accioly,Goiania,GO,Sábado,2021-06-05,19:00:00,ATLETICO - GO,SAO PAULO - SP,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,11,São Januário,Rio de Janeiro,RJ,Domingo,2021-06-06,11:00:00,FLUMINENSE - RJ,CUIABA - MT,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,12,Allianz Parque,Sao Paulo,SP,Domingo,2021-06-06,18:15:00,PALMEIRAS - SP,CHAPECOENSE - SC,3,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,14,Independência,Belo Horizonte,MG,Domingo,2021-06-06,16:00:00,AMERICA - MG,CORINTHIANS - SP,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,16,Arena Castelão,Fortaleza,CE,Domingo,2021-06-06,16:00:00,FORTALEZA - CE,INTERNACIONAL - RS,5,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,17,Ilha do Retiro,Recife,PE,Domingo,2021-06-06,20:30:00,SPORT - PE,ATLETICO - MG,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,19,Alfredo Jaconi,Caxias do Sul,RS,Domingo,2021-06-06,18:15:00,JUVENTUDE - RS,ATLETICO - PR,0,3,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,22,Allianz Parque,Sao Paulo,SP,Sábado,2021-06-12,19:00:00,PALMEIRAS - SP,CORINTHIANS - SP,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2021,23,Vila Belmiro,Santos,SP,Sábado,2021-06-12,19:00:00,SANTOS - SP,JUVENTUDE - RS,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2021,21,Maracanã,Rio de Janeiro,RJ,Domingo,2021-06-13,16:00:00,FLAMENGO - RJ,AMERICA - MG,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,24,Mineirão,Belo Horizonte,MG,Domingo,2021-06-13,16:00:00,ATLETICO - MG,SAO PAULO - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,25,Arena do Grêmio,Porto Alegre,RS,Domingo,2021-06-13,16:00:00,GREMIO - RS,ATLETICO - PR,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,26,Arena Castelão,Fortaleza,CE,Domingo,2021-06-13,20:30:00,FORTALEZA - CE,SPORT - PE,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,27,Pituaçu,Salvador,BA,Domingo,2021-06-13,20:30:00,BAHIA - BA,INTERNACIONAL - RS,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2021,28,Nabi Abi Chedid,Braganca Paulista,SP,Domingo,2021-06-13,20:30:00,RED BULL BRAGANTINO - SP,FLUMINENSE - RJ,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2021,29,Arena Condá,Chapeco,SC,Domingo,2021-06-13,20:30:00,CHAPECOENSE - SC,CEARA - CE,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2021,32,Neo Química Arena,Sao Paulo,SP,Quarta,2021-06-16,20:30:00,CORINTHIANS - SP,RED BULL BRAGANTINO - SP,1,2,visitante,False,0,0,sem disputa de pênaltis
