competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Copa-do-Brasil,2012,1,Valmir Bezerra,Gama,DF,Quarta,2012-03-07,19:30:00,GAMA - DF,CEARA - CE,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,2,Horácio Domingos,Horizonte,CE,Quarta,2012-03-07,20:30:00,HORIZONTE - CE,AMERICA - RN,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,3,Passo das Emas,Lucas do Rio Verde,MT,Quarta,2012-03-07,20:30:00,LUVERDENSE - MT,PARANA - PR,2,2,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,4,Nhozinho Santos,Sao Luis,MA,Quarta,2012-03-07,20:30:00,SAMPAIO CORREA - MA,ATLETICO - PR,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,5,José Oimpio,Aguia Branca,ES,Quarta,2012-03-07,20:30:00,REAL NOROESTE CAPIXABA - ES,BETIM - MG,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,6,Alberto Silva,Teresina,PI,Quarta,2012-03-07,22:00:00,COMERCIAL - PI,FORTALEZA - CE,2,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,7,Raimundo Ribeiro,Boa Vista,RR,Quarta,2012-03-07,20:30:00,REAL - RR,REMO - PA,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,8,Germano Kruger,Ponta Grossa,PR,Quarta,2012-03-07,20:30:00,OPERARIO FERROVIARIO ESPORT- PR,JUVENTUDE - RS,0,4,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,9,Douradão,Dourados,MS,Quarta,2012-03-07,20:30:00,AQUIDAUANENSE - MS,BAHIA DE FEIRA - BA,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,10,Gilberto Resende,Gurupi,TO,Quarta,2012-03-07,20:30:00,GURUPI - TO,ATLETICO - GO,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,11,São Januário,Rio de Janeiro,RJ,Quarta,2012-03-07,16:00:00,BOAVISTA SPORT CLUB (ANTIGO BARREIRA) - RJ,AMERICA - MG,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,13,Luizinho Turatti,Espigão do Oeste,RO,Quarta,2012-03-07,20:30:00,ESPIGAO - RO,PAYSANDU - PA,1,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,14,Glicério Marques,Macapa,AP,Quarta,2012-03-07,20:30:00,TREM - AP,ABC - RN,0,5,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,15,Arena da Floresta,Rio Branco,AC,Quarta,2012-03-07,22:00:00,RIO BRANCO - AC,CRUZEIRO - MG,0,6,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,16,Lourival Baptista,Aracaju,SE,Quarta,2012-03-07,22:00:00,RIVER PLATE - SE,GREMIO - RS,2,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,17,Almeidão,Joao Pessoa,PB,Quarta,2012-03-07,22:00:00,AUTO ESPORTE - PB,BAHIA - BA,0,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,18,Olímpico do Pará,Belem,PA,Quarta,2012-03-07,22:00:00,INDEPENDENTE - PA,SAO PAULO - SP,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,19,SESI Manaus,Manaus,AM,Quarta,2012-03-07,22:00:00,PENAROL - AM,SANTA CRUZ - PE,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,20,Elmo Serejo Farias,Taguatinga,DF,Quarta,2012-03-07,20:30:00,BRASILIENSE - DF,GUARANI - SP,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,21,Presidente Médici,Itabaiana,SE,Quinta,2012-03-08,20:30:00,SAO DOMINGOS - SE,VITORIA - BA,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,22,Pres.Dutra,Cuiaba,MT,Quinta,2012-03-08,21:50:00,CUIABA - MT,PORTUGUESA - SP,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,25,Jaime Cintra,Jundiai,SP,Quinta,2012-03-08,19:30:00,PAULISTA - SP,GOIAS - GO,2,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,12,SESI Manaus,Manaus,AM,Quarta,2012-03-14,20:30:00,NACIONAL - AM,CORITIBA - PR,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,23,Aniceto Moscoso,Rio de Janeiro,RJ,Quarta,2012-03-14,16:00:00,MADUREIRA - RJ,CRICIUMA - SC,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,24,Passo D´Areia,Porto Alegre,RS,Quarta,2012-03-14,19:30:00,GREMIO ESPORTIVO SAPUCAIENSE - RS,PONTE PRETA - SP,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,26,Justiniano Silva,Colatina,ES,Quarta,2012-03-14,20:30:00,SAO MATEUS ES - ES,CHAPECOENSE - SC,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,27,Rodrigão,Santa Quitéria,MA,Quarta,2012-03-14,15:45:00,SANTA QUITERIA - MA,ASA - AL,2,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,28,Nazarenão,Goianinha,RN,Quarta,2012-03-14,20:30:00,AMERICA - RN,HORIZONTE - CE,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,32,Baenão,Belem,PA,Quarta,2012-03-14,20:30:00,REMO - PA,REAL - RR,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,34,Morumbi,Sao Paulo,SP,Quarta,2012-03-14,19:30:00,SAO PAULO - SP,INDEPENDENTE - PA,4,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,35,Jóia da Princesa,Feira de Santana,BA,Quarta,2012-03-14,20:30:00,BAHIA DE FEIRA - BA,AQUIDAUANENSE - MS,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,36,Arruda,Recife,PE,Quarta,2012-03-14,20:30:00,SANTA CRUZ - PE,PENAROL - AM,2,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,37,Arena do Jacaré,Sete Lagoas,MG,Quarta,2012-03-14,20:30:00,AMERICA - MG,BOAVISTA SPORT CLUB (ANTIGO BARREIRA) - RJ,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,38,Brinco de Ouro,Campinas,SP,Quarta,2012-03-14,20:30:00,GUARANI - SP,BRASILIENSE - DF,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,39,Manoel Barradas,Salvador,BA,Quarta,2012-03-14,20:30:00,VITORIA - BA,SAO DOMINGOS - SE,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,41,Rei Pelé,Maceio,AL,Quarta,2012-03-14,22:00:00,CORURIPE - AL,PALMEIRAS - SP,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,43,Douradão,Dourados,MS,Quarta,2012-03-14,22:00:00,CENE - MS,ATLETICO - MG,1,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,44,Alberto Silva,Teresina,PI,Quarta,2012-03-14,22:00:00,IV DE JULHO - PI,SPORT - PE,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,45,Almeidão,Joao Pessoa,PB,Quarta,2012-03-14,22:00:00,TREZE - PB,BOTAFOGO - RJ,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,46,Durival Britto,Curitiba,PR,Quarta,2012-03-14,20:30:00,PARANA - PR,LUVERDENSE - MT,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,30,Durival Britto,Curitiba,PR,Quinta,2012-03-15,19:30:00,ATLETICO - PR,SAMPAIO CORREA - MA,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,42,Iberezão,Santa Cruz,RN,Quinta,2012-03-15,22:00:00,SANTA CRUZ - RN,NAUTICO - PE,1,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,48,Serra Dourada,Goiania,GO,Quinta,2012-03-15,20:30:00,ATLETICO - GO,GURUPI - TO,4,2,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,49,Olímpico,Porto Alegre,RS,Quarta,2012-03-21,19:30:00,GREMIO - RS,RIVER PLATE - SE,3,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,50,Canindé,Sao Paulo,SP,Quarta,2012-03-21,19:30:00,PORTUGUESA - SP,CUIABA - MT,4,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,51,Arena Condá,Chapeco,SC,Quarta,2012-03-21,20:30:00,CHAPECOENSE - SC,SAO MATEUS ES - ES,3,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,52,Presidente Vargas/CE,Fortaleza,CE,Quarta,2012-03-21,20:30:00,FORTALEZA - CE,COMERCIAL - PI,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,53,Serra Dourada,Goiania,GO,Quarta,2012-03-21,20:30:00,GOIAS - GO,PAULISTA - SP,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,55,Coaracy Fonseca,Arapiraca,AL,Quarta,2012-03-21,20:30:00,ASA - AL,SANTA QUITERIA - MA,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,59,João Havelange,Rio de Janeiro,RJ,Quarta,2012-03-21,22:00:00,BOTAFOGO - RJ,TREZE - PB,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,61,Moisés Lucarelli,Campinas,SP,Quarta,2012-03-21,19:30:00,PONTE PRETA - SP,GREMIO ESPORTIVO SAPUCAIENSE - RS,5,2,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,63,Jaime Cintra,Jundiai,SP,Quarta,2012-03-21,19:30:00,PALMEIRAS - SP,CORURIPE - AL,3,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,54,Couto Pereira,Curitiba,PR,Quinta,2012-03-22,19:30:00,CORITIBA - PR,NACIONAL - AM,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,65,João Lamego,Ipatinga,MG,Quarta,2012-04-04,19:30:00,BETIM - MG,GREMIO - RS,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,68,Brinco de Ouro,Campinas,SP,Quarta,2012-04-04,21:50:00,GUARANI - SP,BOTAFOGO - RJ,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,69,Coaracy Fonseca,Arapiraca,AL,Quarta,2012-04-04,20:30:00,ASA - AL,CORITIBA - PR,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2012,79,Alfredo Jaconi,Caxias do Sul,RS,Quarta,2012-04-04,20:30:00,JUVENTUDE - RS,PORTUGUESA - SP,2,0,mandante,False,0,0,sem disputa de pênaltis
