competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Copa-do-Brasil,2015,1,Arena da Floresta,Rio Branco,AC,Domingo,2015-02-08,19:30:00,ATLETICO - AC,REAL NOROESTE - ES,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,2,José Olímpio,Aguia Branca,ES,Domingo,2015-02-22,16:30:00,REAL NOROESTE - ES,ATLETICO - AC,3,2,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,3,Vila Euclides,,,Quarta,2015-02-25,19:30:00,SANTO ANDRE - SP,GOIAS - GO,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,4,Zequinha Roriz,Luziania,GO,Quarta,2015-02-25,19:30:00,LUZIANIA - DF,AMERICA - MG,0,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,5,Sumaré,Cachoeiro de Itapemirim,ES,Quarta,2015-02-25,20:30:00,ESTRELA DO NORTE - ES,SAMPAIO CORREA - MA,3,2,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,6,Castelão/MA,Sao Luis,MA,Quarta,2015-02-25,20:30:00,MOTO CLUB - MA,BOA - MG,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,8,Lourival Baptista,Aracaju,SE,Quarta,2015-02-25,20:30:00,AMADENSE - SE,CRB - AL,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,9,Raimundo Ribeiro,Boa Vista,RR,Quarta,2015-02-25,21:30:00,SAO RAIMUNDO - RR,ASA - AL,1,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,10,Bento Freitas,Pelotas,RS,Quarta,2015-02-25,22:00:00,BRASIL - RS,FLAMENGO - RJ,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,11,Portal da Amazônia,Vilhena,RO,Terça,2015-03-03,21:30:00,VILHENA - RO,PONTE PRETA - SP,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,7,Nazarenão,Goianinha,RN,Quarta,2015-03-04,20:30:00,ALECRIM - RN,TUPI - MG,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,13,Navegantão,Tucurui,PA,Quarta,2015-03-04,19:30:00,INDEPENDENTE - PA,ICASA - CE,5,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,14,Zerão,Macapa,AP,Quarta,2015-03-04,19:30:00,SANTOS - AP,PORTUGUESA - SP,1,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,15,José Gomes da Costa,Murici,AL,Quarta,2015-03-04,20:30:00,MURICI - AL,CUIABA - MT,3,2,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,16,Lomanto Junior,Vitoria da Conquista,BA,Quarta,2015-03-04,22:00:00,VITORIA DA CONQUISTA - BA,PALMEIRAS - SP,1,4,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,17,Castor Cifuentes,Nova Lima,MG,Quarta,2015-03-04,22:00:00,VILLA NOVA - MG,CORITIBA - PR,0,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2015,19,Carlos Colnaghi,Capivari,SP,Quarta,2015-03-04,19:30:00,CAPIVARIANO - SP,CAXIAS - RS,3,0,mandante,False,0,0,sem disputa de pênaltis
