competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Copa-do-Brasil,2021,1,Ninho D´águia,Rio Brilhante,MS,Terça,2021-03-09,19:15:00,AGUIA NEGRA - MS,VITORIA - BA,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,2,Amigão,Campina Grande,PB,Terça,2021-03-09,21:30:00,CAMPINENSE - PB,BAHIA - BA,1,7,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,3,Aniceto Moscoso,Rio de Janeiro,RJ,Quarta,2021-03-10,15:30:00,MADUREIRA - RJ,PAYSANDU - PA,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,4,Arena Ytacoatiara,Piripiri,PI,Quarta,2021-03-10,16:00:00,4 DE JULHO - PI,CONFIANCA - SE,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,6,Kleber Andrade,Cariacica,ES,Quarta,2021-03-10,18:00:00,RIO BRANCO - ES,SAMPAIO CORREA - MA,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,7,Albino Turbay,Cianorte,PR,Quarta,2021-03-10,18:00:00,CIANORTE - PR,PARANA - PR,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,8,Adauto Moraes,Juazeiro,BA,Quarta,2021-03-10,19:15:00,JUAZEIRENSE - BA,SPORT - PE,3,2,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,9,Castelão,Sao Luis,MA,Quarta,2021-03-10,21:30:00,MOTO CLUB - MA,BOTAFOGO - RJ,0,5,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,13,Serra do Lago,Luziania,GO,Quarta,2021-03-10,15:30:00,GAMA - DF,PONTE PRETA - SP,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,5,Serra do Lago,Luziania,GO,Quinta,2021-03-11,15:30:00,REAL BRASILIA - DF,AMERICA - RN,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,11,Parque do Sabiá,Uberlandia,MG,Quinta,2021-03-11,17:00:00,UBERLANDIA - MG,LUVERDENSE - MT,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,12,Canarinho,Boa Vista,RR,Quinta,2021-03-11,19:15:00,SAO RAIMUNDO - RR,CRUZEIRO - MG,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,14,Elcyr Resende,Saquarema,RJ,Quinta,2021-03-11,21:30:00,BOAVISTA - RJ,GOIAS - GO,3,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,15,José Gomes da Costa,Murici,AL,Terça,2021-03-16,21:30:00,MURICI - AL,JUVENTUDE - RS,0,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,16,Etelvino Mendonça,Itabaiana,SE,Terça,2021-03-16,19:15:00,CRB - AL,CUIABA - MT,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,17,Montanha dos Vinhedos,Bento Goncalves,RS,Quarta,2021-03-17,20:00:00,ESPORTIVO - RS,REMO - PA,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,19,Pinheirão,Sao Mateus do Maranhao,MA,Quarta,2021-03-17,15:30:00,JUVENTUDE - MA,OPERARIO - PR,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,20,Helvídio Nunes,Picos,PI,Quarta,2021-03-17,16:00:00,PICOS - PI,ATLETICO - AC,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,23,Valdir Doilho Wons,Nova Mutum,MT,Quarta,2021-03-17,16:30:00,NOVA MUTUM - MT,TOMBENSE - MG,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,24,Antônio Carneiro,Alagoinhas,BA,Quarta,2021-03-17,17:00:00,ATLETICO - BA,VILA NOVA - GO,0,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,25,Arena Pernambuco,São Lourenço da Mata,PE,Quarta,2021-03-17,18:00:00,RETRO - PE,BRUSQUE - SC,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2021,26,Arena Pantanal,Cuiaba,MT,Quarta,2021-03-17,17:00:00,GALVEZ - AC,ATLETICO - GO,1,3,visitante,False,0,0,sem disputa de pênaltis
