competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Copa-do-Brasil,2013,1,Arena da Floresta,Rio Branco,AC,Quarta,2013-02-27,20:00:00,ATLETICO - AC,DESPORTIVA FERROVIARIA - ES,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,2,Alencar Araripe,,,Quarta,2013-03-13,20:30:00,DESPORTIVA FERROVIARIA - ES,ATLETICO - AC,5,4,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,3,Olímpico do Pará,Belem,PA,Quarta,2013-04-03,22:00:00,REMO - PA,FLAMENGO - RJ,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,4,Maria Abadia,Ceilândia,DF,Quarta,2013-04-03,16:00:00,CEILANDIA - DF,CEARA - CE,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,5,Arena da Floresta,Rio Branco,AC,Quarta,2013-04-03,22:00:00,RIO BRANCO - AC,INTERNACIONAL - RS,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,6,Mauro Sampaio,Juazeiro do Norte,CE,Quarta,2013-04-03,20:30:00,GUARANI - CE,SANTA CRUZ - PE,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,8,Antônio Farina,Veranopolis,RS,Quarta,2013-04-03,20:30:00,VERANOPOLIS - RS,SANTO ANDRE - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,9,Lomanto Junior,Vitoria da Conquista,BA,Quarta,2013-04-03,22:00:00,VITORIA DA CONQUISTA - BA,SPORT - PE,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,11,SESI Manaus,Manaus,AM,Quarta,2013-04-03,21:30:00,NACIONAL - AM,AGUIA - PA,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,12,Alfredo de Castilho,Bauru,SP,Quarta,2013-04-03,20:30:00,NOROESTE - SP,CRICIUMA - SC,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,14,Do Trabalhador,Resende,RJ,Quarta,2013-04-03,16:00:00,RESENDE - RJ,SER CAXIAS - RS,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,15,Albino Turbay,Cianorte,PR,Quarta,2013-04-03,20:30:00,CIANORTE - PR,GREMIO BARUERI - SP,2,1,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,16,Bento Freitas,Pelotas,RS,Quarta,2013-04-03,19:30:00,BRASIL - RS,ATLETICO - PR,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,17,Moça Bonita,Rio de Janeiro,RJ,Quarta,2013-04-03,16:00:00,BANGU - RJ,BETIM - MG,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,29,Virotão,Navirai,MS,Quarta,2013-04-03,22:00:00,NAVIRAIENSE - MS,PORTUGUESA - SP,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,19,Presidente Médici,Itabaiana,SE,Quinta,2013-04-04,21:50:00,ITABAIANA - SE,PONTE PRETA - SP,0,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,7,Parque do Bacurau,Cameta,PA,Quarta,2013-04-10,20:30:00,CAMETA - PA,ATLETICO - GO,0,7,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,13,Iliê Vidal,Rio Brilhante,MS,Quarta,2013-04-10,22:00:00,AGUIA NEGRA - MS,BRAGANTINO - SP,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,20,Ernani Sátyro,Campina Grande,PB,Quarta,2013-04-10,20:30:00,CAMPINENSE - PB,SAMPAIO CORREA - MA,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,21,Raulino de Oliveira,Volta Redonda,RJ,Quarta,2013-04-10,20:30:00,VOLTA REDONDA - RJ,AVAI - SC,1,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2013,22,Gilberto Resende,Gurupi,TO,Quarta,2013-04-10,20:29:00,GURUPI - TO,AMERICA - MG,2,3,visitante,False,0,0,sem disputa de pênaltis
