competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto_str,minuto_num
Copa-do-Brasil,2013,1,Arena da Floresta,visitante,DESPORTIVA FERROVIARIA - ES,pro,Leonardo,41' (1ºT),41.0
Copa-do-Brasil,2013,1,Arena da Floresta,mandante,ATLETICO - AC,pro,Wellington,45' (2ºT),90.0
Copa-do-Brasil,2013,2,Alencar Araripe,mandante,DESPORTIVA FERROVIARIA - ES,pro,David,32' (1ºT),32.0
Copa-do-Brasil,2013,2,Alencar Araripe,mandante,DESPORTIVA FERROVIARIA - ES,pro,Flavio,45' (1ºT),45.0
Copa-do-Brasil,2013,2,Alencar Araripe,mandante,DESPORTIVA FERROVIARIA - ES,pro,Carlos Vitor,15' (2ºT),60.0
Copa-do-Brasil,2013,2,Alencar Araripe,mandante,DESPORTIVA FERROVIARIA - ES,pro,Leonardo,35' (2ºT),80.0
Copa-do-Brasil,2013,2,Alencar Araripe,visitante,ATLETICO - AC,pro,Wellington,45' (2ºT),90.0
Copa-do-Brasil,2013,2,Alencar Araripe,mandante,DESPORTIVA FERROVIARIA - ES,pro,Carlos Vitor,47' (2ºT),90.5
Copa-do-Brasil,2013,3,Olímpico do Pará,visitante,FLAMENGO - RJ,pro,Rafinha,9' (2ºT),54.0
Copa-do-Brasil,2013,5,Arena da Floresta,visitante,INTERNACIONAL - RS,pro,Caio,18' (2ºT),63.0
Copa-do-Brasil,2013,5,Arena da Floresta,visitante,INTERNACIONAL - RS,pro,Forlan,45' (2ºT),90.0
Copa-do-Brasil,2013,6,Mauro Sampaio,visitante,SANTA CRUZ - PE,pro,Luciano Sorriso,14' (1ºT),14.0
Copa-do-Brasil,2013,6,Mauro Sampaio,visitante,SANTA CRUZ - PE,pro,Raul,5' (2ºT),50.0
Copa-do-Brasil,2013,6,Mauro Sampaio,mandante,GUARANI - CE,pro,MAGU,14' (2ºT),59.0
Copa-do-Brasil,2013,7,Parque do Bacurau,visitante,ATLETICO - GO,pro,Robston,8' (1ºT),8.0
Copa-do-Brasil,2013,7,Parque do Bacurau,visitante,ATLETICO - GO,pro,Robston,42' (1ºT),42.0
Copa-do-Brasil,2013,7,Parque do Bacurau,visitante,ATLETICO - GO,pro,Jonh Lennon,30' (2ºT),75.0
Copa-do-Brasil,2013,7,Parque do Bacurau,visitante,ATLETICO - GO,pro,Ernandes,31' (2ºT),76.0
Copa-do-Brasil,2013,7,Parque do Bacurau,visitante,ATLETICO - GO,pro,Bio,34' (2ºT),79.0
Copa-do-Brasil,2013,7,Parque do Bacurau,visitante,ATLETICO - GO,pro,Jonh Lennon,42' (2ºT),87.0
Copa-do-Brasil,2013,7,Parque do Bacurau,visitante,ATLETICO - GO,pro,Wiliam Barbio,44' (2ºT),89.0
Copa-do-Brasil,2013,8,Antônio Farina,mandante,VERANOPOLIS - RS,pro,Cuchi,36' (1ºT),36.0
Copa-do-Brasil,2013,9,Lomanto Junior,visitante,SPORT - PE,pro,Rithely,43' (1ºT),43.0
Copa-do-Brasil,2013,10,Alberto Silva,visitante,ABC - RN,pro,Marcilio,20' (1ºT),20.0
Copa-do-Brasil,2013,10,Alberto Silva,mandante,PARNAHYBA SC - PI,pro,Janio,24' (1ºT),24.0
Copa-do-Brasil,2013,10,Alberto Silva,visitante,ABC - RN,pro,Rodrigo,6' (2ºT),51.0
Copa-do-Brasil,2013,10,Alberto Silva,visitante,ABC - RN,pro,Rodrigo,90+2' (2ºT),90.5
Copa-do-Brasil,2013,11,SESI Manaus,mandante,NACIONAL - AM,pro,Rafael Morisco,27' (1ºT),27.0
Copa-do-Brasil,2013,11,SESI Manaus,mandante,NACIONAL - AM,pro,Charles,43' (2ºT),88.0
Copa-do-Brasil,2013,13,Iliê Vidal,visitante,BRAGANTINO - SP,pro,Leo Jaime,6' (1ºT),6.0
Copa-do-Brasil,2013,13,Iliê Vidal,visitante,BRAGANTINO - SP,pro,Robertinho,90+2' (0ºT),45.5
Copa-do-Brasil,2013,14,Do Trabalhador,visitante,SER CAXIAS - RS,pro,Rafael,9' (1ºT),9.0
Copa-do-Brasil,2013,14,Do Trabalhador,mandante,RESENDE - RJ,pro,Denilson,90+4' (0ºT),45.5
Copa-do-Brasil,2013,14,Do Trabalhador,mandante,RESENDE - RJ,pro,Joaquim,9' (2ºT),54.0
Copa-do-Brasil,2013,15,Albino Turbay,mandante,CIANORTE - PR,pro,Giovani,42' (1ºT),42.0
Copa-do-Brasil,2013,15,Albino Turbay,visitante,GREMIO BARUERI - SP,contra,Cleitão,6' (2ºT),51.0
Copa-do-Brasil,2013,15,Albino Turbay,mandante,CIANORTE - PR,pro,Mauricio,36' (2ºT),81.0
Copa-do-Brasil,2013,16,Bento Freitas,visitante,ATLETICO - PR,pro,Elias,45' (1ºT),45.0
Copa-do-Brasil,2013,17,Moça Bonita,mandante,BANGU - RJ,pro,Sergio,8' (2ºT),53.0
Copa-do-Brasil,2013,17,Moça Bonita,visitante,BETIM - MG,pro,Robert,33' (2ºT),78.0
Copa-do-Brasil,2013,17,Moça Bonita,visitante,BETIM - MG,pro,Brunihno,41' (2ºT),86.0
Copa-do-Brasil,2013,18,Marizão,visitante,CORITIBA - PR,pro,Rafael Bonfim,38' (1ºT),38.0
Copa-do-Brasil,2013,18,Marizão,visitante,CORITIBA - PR,pro,Julio Cesar,20' (2ºT),65.0
Copa-do-Brasil,2013,18,Marizão,visitante,CORITIBA - PR,pro,Luiz,45' (2ºT),90.0
Copa-do-Brasil,2013,19,Presidente Médici,visitante,PONTE PRETA - SP,pro,Alemao,2' (1ºT),2.0
Copa-do-Brasil,2013,19,Presidente Médici,visitante,PONTE PRETA - SP,pro,Alemao,32' (1ºT),32.0
Copa-do-Brasil,2013,19,Presidente Médici,visitante,PONTE PRETA - SP,pro,Rildo,11' (2ºT),56.0
Copa-do-Brasil,2013,20,Ernani Sátyro,visitante,SAMPAIO CORREA - MA,pro,Edgar,90+2' (0ºT),45.5
Copa-do-Brasil,2013,21,Raulino de Oliveira,mandante,VOLTA REDONDA - RJ,pro,Andre Alves,44' (2ºT),89.0
