competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Brasileirao,2015,1,Allianz Parque,Sao Paulo,SP,Sábado,2015-05-09,18:30:00,PALMEIRAS - SP,ATLETICO - MG,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2015,2,Arena Condá,Chapeco,SC,Sábado,2015-05-09,18:30:00,CHAPECOENSE - SC,CORITIBA - PR,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,3,Maracanã,Rio de Janeiro,RJ,Sábado,2015-05-09,21:00:00,FLUMINENSE - RJ,JOINVILLE - SC,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,4,Morumbi,Sao Paulo,SP,Domingo,2015-05-10,16:00:00,SAO PAULO - SP,FLAMENGO - RJ,2,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,5,Arena Pantanal,Cuiaba,MT,Domingo,2015-05-10,16:00:00,CRUZEIRO - MG,CORINTHIANS - SP,0,1,visitante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,6,Arena da Baixada,Curitiba,PR,Domingo,2015-05-10,16:00:00,ATLETICO - PR,INTERNACIONAL - RS,3,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,7,Ilha do Retiro,Recife,PE,Domingo,2015-05-10,16:00:00,SPORT - PE,FIGUEIRENSE - SC,4,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,8,São Januário,Rio de Janeiro,RJ,Domingo,2015-05-10,18:30:00,VASCO DA GAMA - RJ,GOIAS - GO,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2015,9,Arena do Grêmio,Porto Alegre,RS,Domingo,2015-05-10,11:00:00,GREMIO - RS,PONTE PRETA - SP,3,3,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2015,10,Ressacada,Florianopolis,SC,Domingo,2015-05-10,18:30:00,AVAI - SC,SANTOS - SP,1,1,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2015,11,Couto Pereira,Curitiba,PR,Sábado,2015-05-16,18:30:00,CORITIBA - PR,GREMIO - RS,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,12,Serra Dourada,Goiania,GO,Sábado,2015-05-16,18:30:00,GOIAS - GO,ATLETICO - PR,2,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,13,Fonte Luminosa,Araraquara,SP,Sábado,2015-05-16,21:00:00,CORINTHIANS - SP,CHAPECOENSE - SC,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,14,Maracanã,Rio de Janeiro,RJ,Domingo,2015-05-17,16:00:00,FLAMENGO - RJ,SPORT - PE,2,2,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2015,15,Vila Belmiro,Santos,SP,Domingo,2015-05-17,16:00:00,SANTOS - SP,CRUZEIRO - MG,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,16,Mané Garrincha,Brasilia,DF,Domingo,2015-05-17,16:00:00,ATLETICO - MG,FLUMINENSE - RJ,4,1,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,17,Arena Joinville,Joinville,SC,Domingo,2015-05-17,18:30:00,JOINVILLE - SC,PALMEIRAS - SP,0,0,empate,False,0,0,sem disputa de pênaltis
Brasileirao,2015,18,Moisés Lucarelli,Campinas,SP,Domingo,2015-05-17,18:30:00,PONTE PRETA - SP,SAO PAULO - SP,1,0,mandante,False,0,0,sem disputa de pênaltis
Brasileirao,2015,19,Beira-Rio,Porto Alegre,RS,Domingo,2015-05-17,18:30:00,INTERNACIONAL - RS,AVAI - SC,1,0,mandante,False,0,0,sem disputa de pênaltis
