competicao,temporada,id_partida,estadio,cidade,uf,dia_semana,data,hora,mandante,visitante,mand_placar,visit_placar,vencedor_regular,disputa_penaltis,mand_penaltis,visit_penaltis,vencedor_penaltis
Copa-do-Brasil,2018,1,Lomanto Júnior,Vitoria da Conquista,BA,Terça,2018-01-30,20:00:00,VITORIA DA CONQUISTA - BA,BOA - MG,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,2,Centenário,Caxias do Sul,RS,Terça,2018-01-30,21:30:00,CAXIAS - RS,ATLETICO - PR,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,3,Domingos Gonzales,Tubarao,SC,Quarta,2018-01-31,20:00:00,TUBARAO - SC,AMERICA - RN,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,4,Cristo Rei,Sao Leopoldo,RS,Quarta,2018-01-31,20:00:00,AIMORE - RS,CUIABA - MT,1,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,5,Valerião,Ariquemes,RO,Quarta,2018-01-31,22:00:00,REAL DESPORTIVO - RO,LONDRINA - PR,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,6,Olímpico Regional,Cascavel,PR,Quarta,2018-01-31,19:30:00,BOAVISTA - RJ,INTERNACIONAL - RS,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,7,Ronaldo Junqueira,Pocos de Caldas,MG,Quarta,2018-01-31,19:30:00,CALDENSE - MG,FLUMINENSE - RJ,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,8,Parque do Sabiá,Uberlandia,MG,Quarta,2018-01-31,20:30:00,UBERLANDIA - MG,ITUANO - SP,2,0,mandante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,9,Morenão,Campo Grande,MS,Quarta,2018-01-31,21:30:00,NOVOPERARIO - MS,SALGUEIRO - PE,2,3,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,10,General Sampaio,Porto Nacional,TO,Quarta,2018-01-31,21:30:00,INTERPORTO - TO,JUVENTUDE - RS,0,0,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,11,Navegantão,Tucurui,PA,Quarta,2018-01-31,21:30:00,INDEPENDENTE - PA,SAMPAIO CORREA - MA,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,12,Presidente Vargas,Fortaleza,CE,Quarta,2018-01-31,21:30:00,FLORESTA - CE,BOTAFOGO - PB,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,13,Etelvino Mendonça,Itabaiana,SE,Quarta,2018-01-31,21:30:00,ITABAIANA - SE,JOINVILLE - SC,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,14,Castelão,Sao Luis,MA,Quarta,2018-01-31,21:30:00,CORDINO - MA,NAUTICO - PE,1,1,empate,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,15,Amigão,Campina Grande,PB,Quarta,2018-01-31,21:30:00,TREZE - PB,FIGUEIRENSE - SC,0,2,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,16,Do Café,Londrina,PR,Quarta,2018-01-31,21:45:00,MADUREIRA - RJ,SAO PAULO - SP,0,1,visitante,False,0,0,sem disputa de pênaltis
Copa-do-Brasil,2018,17,Jóia da Princesa,Feira de Santana,BA,Quarta,2018-01-31,22:30:00,FLUMINENSE DE FEIRA - BA,SANTA CRUZ - PE,2,0,mandante,False,0,0,sem disputa de pênaltis
